kind;scope_or_source;bucket;spell_path;name;file;notes
grant_added;global_utility;utility_spells;/datum/action/cooldown/spell/projectile/fetch;Fetch;code\modules\spells\spell_types\wizard\projectiles_single\fetch.dm;
grant_added;global_utility;utility_spells;/datum/action/cooldown/spell/projectile/repel;Repel;code\modules\spells\spell_types\wizard\projectiles_single\repel.dm;
grant_added;illusion;fixed_spells;/datum/action/cooldown/spell/invisibility;Invisibility;code\modules\spells\spell_types\wizard\illusion\invisibility.dm;
grant_added;kinesis;fixed_spells;/datum/action/cooldown/spell/levitation;Levitation;code\modules\spells\spell_types\wizard\misc\levitation.dm;
grant_added;kinesis;fixed_spells;/datum/action/cooldown/spell/telegraphed_strike/kinetic_burst;Kinetic Burst;code\modules\spells\spell_types\wizard\kinesis\kinetic_burst.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/create_campfire;Create Campfire;code\modules\spells\spell_types\wizard\utility\create_campfire.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/fire_curtain;Fire Curtain;code\modules\spells\spell_types\wizard\pyromancy\fire_curtain.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/projectile/fireball/barrage;Wyrmfire;code\modules\spells\spell_types\wizard\pyromancy\wyrmfire.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/projectile/smoke_burst;Smoke Burst;code\modules\spells\spell_types\wizard\pyromancy\smoke_burst.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/projectile/spitfire;Spitfire;code\modules\spells\spell_types\wizard\pyromancy\spitfire.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/telegraphed_strike/dragons_breath;Dragon's Breath;code\modules\spells\spell_types\wizard\pyromancy\dragons_breath.dm;
grant_added;pyromancy;choice_spells;/datum/action/cooldown/spell/ultio;Ultio;code\modules\spells\spell_types\wizard\pyromancy\ultio.dm;
grant_added;pyromancy;fixed_spells;/datum/action/cooldown/spell/projectile/fireball/barrage;Wyrmfire;code\modules\spells\spell_types\wizard\pyromancy\wyrmfire.dm;
grant_added;pyromancy;fixed_spells;/datum/action/cooldown/spell/projectile/smoke_burst;Smoke Burst;code\modules\spells\spell_types\wizard\pyromancy\smoke_burst.dm;
grant_added;pyromancy;fixed_spells;/datum/action/cooldown/spell/telegraphed_strike/dragons_breath;Dragon's Breath;code\modules\spells\spell_types\wizard\pyromancy\dragons_breath.dm;
grant_added;pyromancy;variants;/datum/action/cooldown/spell/fire_strike;Fire Strike;code\modules\spells\spell_types\wizard\pyromancy\fire_strike.dm;
grant_added;pyromancy;variants;/datum/action/cooldown/spell/projectile/pyroclasm;Pyroclasm;code\modules\spells\spell_types\wizard\pyromancy\wyrmfire.dm;
grant_added;telomancy;fixed_spells;/datum/action/cooldown/spell/arcyne_burst;Arcyne Burst;code\modules\spells\spell_types\wizard\telomancy\arcyne_burst.dm;
grant_added;telomancy;fixed_spells;/datum/action/cooldown/spell/circumdatum;Circumdatum;code\modules\spells\spell_types\wizard\telomancy\circumdatum.dm;
grant_added;telomancy;fixed_spells;/datum/action/cooldown/spell/projectile/arcyne_volley;Magister's Dart;code\modules\spells\spell_types\wizard\telomancy\arcyne_volley.dm;
grant_added;telomancy;fixed_spells;/datum/action/cooldown/spell/void_beam;Void Beam;code\modules\spells\spell_types\wizard\telomancy\void_beam.dm;
grant_removed;augmentation;choice_spells;/datum/action/cooldown/spell/conjure_arcyne_ward/steelhide;Conjure Steelhide Ward;code\modules\spells\spell_types\wizard\conjure\conjure_steelhide.dm;
grant_removed;augmentation;choice_spells;/datum/action/cooldown/spell/twin_link;Twin Link;code\modules\spells\spell_types\wizard\augmentation\twin_link.dm;
grant_removed;augmentation;fixed_spells;/datum/action/cooldown/spell/bestow_ward;Bestow Ward;code\modules\spells\spell_types\wizard\battlewardry\bestow_ward.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/attune_giant;Attune: Giant;code\modules\spells\spell_types\wizard\augmentation\attune_giant.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/attune_haste;Attune: Haste;code\modules\spells\spell_types\wizard\augmentation\attune_haste.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/attune_hawk;Attune: Hawk;code\modules\spells\spell_types\wizard\augmentation\attune_hawk.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/blood_rush;Blood Rush;code\modules\spells\spell_types\wizard\augmentation\blood_rush.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/enlarge;Enlarge Person;code\modules\spells\spell_types\wizard\augmentation\enlarge.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/fortitude;Fortitude;code\modules\spells\spell_types\wizard\augmentation\fortitude.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/grasp;Grasp;code\modules\spells\spell_types\wizard\augmentation\grasp.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/guidance;Guidance;code\modules\spells\spell_types\wizard\augmentation\guidance.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/precognition;Precognition;code\modules\spells\spell_types\wizard\augmentation\precognition.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/surge;Surge;code\modules\spells\spell_types\wizard\augmentation\surge.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/bind_armament;Bind Armament;code\modules\spells\spell_types\wizard\ferramancy\bind_armament.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/featherfall;Featherfall;code\modules\spells\spell_types\wizard\augmentation\featherfall.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/forcewall;Forcewall;code\modules\spells\spell_types\wizard\conjure\forcewall.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/leap;Leap;code\modules\spells\spell_types\wizard\augmentation\leap.dm;
grant_removed;augmentation;pointbuy_spells;/datum/action/cooldown/spell/nondetection;Nondetection;code\modules\spells\spell_types\wizard\augmentation\nondetection.dm;
grant_removed;augmentation;variants;/datum/action/cooldown/spell/ascension;Ascension;code\modules\spells\spell_types\wizard\augmentation\ascension.dm;
grant_removed;cryomancy;fixed_spells;/datum/action/cooldown/spell/frost_blast;Frost Blast;code\modules\spells\spell_types\wizard\cryomancy\frost_blast.dm;
grant_removed;cryomancy;fixed_spells;/datum/action/cooldown/spell/projectile/ice_burst;Ice Burst;code\modules\spells\spell_types\wizard\cryomancy\ice_burst.dm;
grant_removed;cryomancy;fixed_spells;/datum/action/cooldown/spell/snap_freeze;Snap Freeze;code\modules\spells\spell_types\wizard\cryomancy\snap_freeze.dm;
grant_removed;ferramancy;fixed_spells;/datum/action/cooldown/spell/projectile/stygian_efflorescence;Stygian Efflorescence;code\modules\spells\spell_types\wizard\ferramancy\stygian_efflorescence.dm;
grant_removed;fulgurmancy;fixed_spells;/datum/action/cooldown/spell/heavens_strike;Heaven's Strike;code\modules\spells\spell_types\wizard\fulgurmancy\heavens_strike.dm;
grant_removed;fulgurmancy;fixed_spells;/datum/action/cooldown/spell/thunderstrike;Thunderstrike;code\modules\spells\spell_types\wizard\fulgurmancy\thunderstrike.dm;
grant_removed;geomancy;fixed_spells;/datum/action/cooldown/spell/emergence;Emergence;code\modules\spells\spell_types\wizard\geomancy\emergence.dm;
grant_removed;geomancy;fixed_spells;/datum/action/cooldown/spell/ensnare;Ensnare;code\modules\spells\spell_types\wizard\geomancy\ensnare.dm;
grant_removed;geomancy;fixed_spells;/datum/action/cooldown/spell/projectile/boulder_strike;Boulder Strike;code\modules\spells\spell_types\wizard\geomancy\boulder_strike.dm;
grant_removed;global_utility;utility_spells;/datum/action/cooldown/spell/projectile/lesser_fetch;Lesser Fetch;code\modules\spells\spell_types\wizard\projectiles_single\lesser_fetch.dm;
grant_removed;global_utility;utility_spells;/datum/action/cooldown/spell/projectile/lesser_repel;Lesser Repel;code\modules\spells\spell_types\wizard\projectiles_single\lesser_repel.dm;
grant_removed;illusion;fixed_spells;/obj/effect/proc_holder/spell/invoked/invisibility;Invisibility;code\modules\spells\spell_types\wizard\legacy_spells_unused\invisibility.dm;
grant_removed;kinesis;fixed_spells;/datum/action/cooldown/spell/gravity_anchor;Gravity Anchor;code\modules\spells\spell_types\wizard\kinesis\gravity_anchor.dm;
grant_removed;pyromancy;fixed_spells;/datum/action/cooldown/spell/fire_blast;Fire Blast;code\modules\spells\spell_types\wizard\pyromancy\fire_blast.dm;
grant_removed;pyromancy;fixed_spells;/datum/action/cooldown/spell/projectile/fireball;Fireball;code\modules\spells\spell_types\wizard\pyromancy\fireball.dm;
grant_removed;pyromancy;fixed_spells;/datum/action/cooldown/spell/projectile/spitfire;Spitfire;code\modules\spells\spell_types\wizard\pyromancy\spitfire.dm;
grant_removed;pyromancy;variants;/datum/action/cooldown/spell/projectile/fireball/greater;Greater Fireball;code\modules\spells\spell_types\wizard\pyromancy\fireball_greater.dm;
grant_removed;pyromancy;variants;/datum/action/cooldown/spell/projectile/fireball;Fireball;code\modules\spells\spell_types\wizard\pyromancy\fireball.dm;variant_base
grant_removed;pyromancy;variants;/datum/action/cooldown/spell/projectile/fireball/artillery;Artillery Fireball;code\modules\spells\spell_types\wizard\pyromancy\fireball_artillery.dm;variant_replacement
grant_removed;telomancy;fixed_spells;/datum/action/cooldown/spell/energetic_blast;Energetic Blast;code\modules\spells\spell_types\wizard\telomancy\energetic_blast.dm;
grant_removed;telomancy;fixed_spells;/datum/action/cooldown/spell/projectile/arcyne_salvo;Arcyne Salvo;code\modules\spells\spell_types\wizard\telomancy\arcyne_salvo.dm;
grant_removed;telomancy;fixed_spells;/datum/action/cooldown/spell/projectile/basic_offensive;Basic Offensive Magic;code\modules\spells\spell_types\wizard\projectiles_single\basic_offensive.dm;
grant_removed;telomancy;fixed_spells;/datum/action/cooldown/spell/projectile/seeker_volley;Seeker Volley;code\modules\spells\spell_types\wizard\telomancy\seeker_volley.dm;
grant_changed;artifice;fixed_spells;/datum/action/cooldown/spell/arcyne_forge;Arcyne Forge;code\modules\spells\spell_types\wizard\conjure\arcyne_forge.dm;point_cost:  -> 2 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_CONJURE
grant_changed;artifice;fixed_spells;/datum/action/cooldown/spell/mending;Mending;code\modules\spells\spell_types\wizard\utility\mending.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;autowardry;choice_spells;/datum/action/cooldown/spell/conjure_arcyne_ward/crystalhide;Conjure Crystalhide Ward;code\modules\spells\spell_types\wizard\conjure\conjure_arcyne_ward.dm;point_cost:  -> 4 | spell_tier:  -> 3
grant_changed;autowardry;choice_spells;/datum/action/cooldown/spell/conjure_arcyne_ward/dragonhide;Conjure Dragonhide Ward;code\modules\spells\spell_types\wizard\conjure\conjure_arcyne_ward.dm;point_cost:  -> 4
grant_changed;battlewardry;choice_spells;/datum/action/cooldown/spell/projectile/greater_arcyne_bolt;Greater Arcyne Bolt;code\modules\spells\spell_types\wizard\projectiles_single\greater_arcyne_bolt.dm;point_cost:  -> 3 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE
grant_changed;battlewardry;choice_spells;/datum/action/cooldown/spell/projectile/soulshot;Soulshot;code\modules\spells\spell_types\wizard\kinesis\soulshot.dm;point_cost:  -> 3 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MAJOR_PROJECTILE | cooldown_time: 8 SECONDS -> 12 SECONDS
grant_changed;battlewardry;fixed_spells;/datum/action/cooldown/spell/arrow_ward;Arrow Ward;code\modules\spells\spell_types\wizard\battlewardry\arrow_ward.dm;spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_AOE
grant_changed;battlewardry;fixed_spells;/datum/action/cooldown/spell/battle_ward;Battle Ward;code\modules\spells\spell_types\wizard\battlewardry\battle_ward.dm;spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MAJOR_AOE
grant_changed;battlewardry;fixed_spells;/datum/action/cooldown/spell/bestow_ward;Bestow Ward;code\modules\spells\spell_types\wizard\battlewardry\bestow_ward.dm;spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_UTILITY_BUFF
grant_changed;battlewardry;fixed_spells;/datum/action/cooldown/spell/forcewall;Forcewall;code\modules\spells\spell_types\wizard\conjure\forcewall.dm;desc: Conjure a 5x1 wall of arcyne force in front of you, preventing anyone and anything other than you from moving through it.\n\ -> Conjure a 5x1 wall of arcyne force in front of you, preventing anyone and anything from moving through it.\n\ | point_cost:  -> 1 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_AOE
grant_changed;battlewardry;fixed_spells;/datum/action/cooldown/spell/touch/rune_ward;Rune Ward;code\modules\spells\spell_types\wizard\utility\rune_ward.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CONJURE
grant_changed;battlewardry;variants;/datum/action/cooldown/spell/arcyne_fortress;Arcyne Fortress;code\modules\spells\spell_types\wizard\battlewardry\arcyne_fortress.dm;primary_resource_cost:  -> SPELLCOST_ULTIMATE
grant_changed;cryomancy;fixed_spells;/datum/action/cooldown/spell/fridigitation;Fridigitation;code\modules\spells\spell_types\wizard\cryomancy\fridigitation.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;cryomancy;fixed_spells;/datum/action/cooldown/spell/projectile/frost_bolt;Frost Shards;code\modules\spells\spell_types\wizard\cryomancy\frost_shards.dm;name: Frost Bolt -> Frost Shards | desc: A shard of frozen energy that slows and damages a target. \ -> Loose a concentrated spray of frozen shards. The shards lose damage and efffects past 4 paces . \ | point_cost:  -> 3 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE | cooldown_time: 5.5 SECONDS -> 6 SECONDS | file: code\modules\spells\spell_types\wizard\cryomancy\frost_bolt.dm -> code\modules\spells\spell_types\wizard\cryomancy\frost_shards.dm
grant_changed;cryomancy;variants;/datum/action/cooldown/spell/frozen_mist;Frozen Mist;code\modules\spells\spell_types\wizard\cryomancy\frozen_mist.dm;primary_resource_cost:  -> SPELLCOST_ULTIMATE
grant_changed;displacement;fixed_spells;/datum/action/cooldown/spell/phase;Phase;code\modules\spells\spell_types\wizard\misc\phase.dm;point_cost:  -> 3 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_STAT_BUFF
grant_changed;exowardry;fixed_spells;/datum/action/cooldown/spell/forcewall;Forcewall;code\modules\spells\spell_types\wizard\conjure\forcewall.dm;desc: Conjure a 5x1 wall of arcyne force in front of you, preventing anyone and anything other than you from moving through it.\n\ -> Conjure a 5x1 wall of arcyne force in front of you, preventing anyone and anything from moving through it.\n\ | point_cost:  -> 1 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_AOE
grant_changed;ferramancy;fixed_spells;/datum/action/cooldown/spell/arcyne_forge;Arcyne Forge;code\modules\spells\spell_types\wizard\conjure\arcyne_forge.dm;point_cost:  -> 2 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_CONJURE
grant_changed;ferramancy;fixed_spells;/datum/action/cooldown/spell/bind_armament;Bind Armament;code\modules\spells\spell_types\wizard\ferramancy\bind_armament.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;ferramancy;fixed_spells;/datum/action/cooldown/spell/ferramancy_strike/heavens_hammer;Heaven's Hammer;code\modules\spells\spell_types\wizard\ferramancy\ferramancy_strikes.dm;desc: Heave a conjured maul overhead, then bring it crashing down on the ground before you, leaving any struck reeling and vulnerable.\n\n\ -> Heave a conjured maul overhead, then bring it crashing down on the ground before you, leaving any struck reeling and vulnerable. This strike can be defended against, but not parried or dodged.\n\n\
grant_changed;ferramancy;fixed_spells;/datum/action/cooldown/spell/ferramancy_strike/sorcerers_lance;Sorcerer's Lance;code\modules\spells\spell_types\wizard\ferramancy\ferramancy_strikes.dm;desc: Wind up a couched lance, then drive it forward in a straight line, skewering everything up to five tiles ahead. You are slowed and left wide open as you wind it up, but once begun it cannot be stopped - only stepped clear of.\n\n\ -> Wind up a couched lance, then drive it forward in a straight line, skewering everything up to five tiles ahead. You are slowed and left wide open as you wind it up, but once begun it cannot be stopped - only stepped clear of. This strike can be defended against, but not parried or dodged.\n\n\
grant_changed;ferramancy;fixed_spells;/datum/action/cooldown/spell/form_blade;Form Blade;code\modules\spells\spell_types\wizard\ferramancy\blade_form_spells.dm;spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_FORM_BLADE
grant_changed;ferramancy;fixed_spells;/datum/action/cooldown/spell/mending;Mending;code\modules\spells\spell_types\wizard\utility\mending.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;ferramancy;variants;/datum/action/cooldown/spell/blade_dance;Blade Dance;code\modules\spells\spell_types\wizard\ferramancy\blade_dance.dm;primary_resource_cost:  -> SPELLCOST_ULTIMATE
grant_changed;fulgurmancy;fixed_spells;/datum/action/cooldown/spell/light;Light;code\modules\spells\spell_types\wizard\utility\light.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;fulgurmancy;fixed_spells;/datum/action/cooldown/spell/projectile/arc_bolt;Arc Bolt;code\modules\spells\spell_types\wizard\fulgurmancy\arc_bolt.dm;desc: Fire a quick jolt of lightning at a target. Deals less damage than most other minor offensive spells, but strikes instantly. \ -> Fire a precise jolt of lightning that sears a target's struck body part with heavy burn. \ | primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE
grant_changed;fulgurmancy;fixed_spells;/datum/action/cooldown/spell/projectile/lightning_bolt;Bolt of Lightning;code\modules\spells\spell_types\wizard\fulgurmancy\bolt_of_lightning.dm;primary_resource_cost:  -> SPELLCOST_MAJOR_PROJECTILE | file: code\modules\spells\spell_types\wizard\fulgurmancy\lightning_bolt.dm -> code\modules\spells\spell_types\wizard\fulgurmancy\bolt_of_lightning.dm
grant_changed;fulgurmancy;variants;/datum/action/cooldown/spell/greater_thunderstrike;Greater Thunderstrike;code\modules\spells\spell_types\wizard\fulgurmancy\greater_thunderstrike.dm;primary_resource_cost:  -> SPELLCOST_ULTIMATE
grant_changed;geomancy;fixed_spells;/datum/action/cooldown/spell/magicians_stone;Magician's Stone;code\modules\spells\spell_types\wizard\geomancy\magicians_stone.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;geomancy;fixed_spells;/datum/action/cooldown/spell/projectile/gravel_blast;Gravel Blast;code\modules\spells\spell_types\wizard\geomancy\gravel_blast.dm;primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE | cooldown_time: 5.5 SECONDS -> 6 SECONDS
grant_changed;geomancy;variants;/datum/action/cooldown/spell/meteor_strike;Meteor Storm;code\modules\spells\spell_types\wizard\geomancy\meteor_storm.dm;name: Meteor Strike -> Meteor Storm | primary_resource_cost:  -> SPELLCOST_ULTIMATE | cooldown_time: 60 SECONDS -> 75 SECONDS | file: code\modules\spells\spell_types\wizard\geomancy\meteor_strike.dm -> code\modules\spells\spell_types\wizard\geomancy\meteor_storm.dm
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/chill_food;Chill Food;code\modules\spells\spell_types\wizard\cryomancy\chill_food.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/conjure_instrument;Conjure Instrument;code\modules\spells\spell_types\wizard\conjure\conjure_instrument.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/conjure_spectacles;Conjure Spectacles;code\modules\spells\spell_types\wizard\conjure\conjure_spectacles.dm;point_cost:  -> 0 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/create_campfire;Create Campfire;code\modules\spells\spell_types\wizard\utility\create_campfire.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/darkvision;Darkvision;code\modules\spells\spell_types\wizard\augmentation\darkvision.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_STAT_BUFF
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/fridigitation;Fridigitation;code\modules\spells\spell_types\wizard\cryomancy\fridigitation.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/greater_cleaning;Greater Cleaning;code\modules\spells\spell_types\wizard\kinesis\greater_cleaning.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/lesser_knock;Lesser Knock;code\modules\spells\spell_types\wizard\misc\lesser_knock.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/light;Light;code\modules\spells\spell_types\wizard\utility\light.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/magicians_brick;Magician's Brick;code\modules\spells\spell_types\wizard\misc\magicians_brick.dm;point_cost:  -> 2 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/magicians_rock;Magician's Rock;code\modules\spells\spell_types\wizard\geomancy\magicians_rock.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/magicians_stone;Magician's Stone;code\modules\spells\spell_types\wizard\geomancy\magicians_stone.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/mending;Mending;code\modules\spells\spell_types\wizard\utility\mending.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/message;Message;code\modules\spells\spell_types\wizard\utility\message.dm;point_cost:  -> 2 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/mindlink;Mindlink;code\modules\spells\spell_types\wizard\utility\mindlink.dm;point_cost:  -> 2 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/mirror_transform;Mirror Transform;code\modules\spells\spell_types\wizard\utility\mirror_transform.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/nondetection;Nondetection;code\modules\spells\spell_types\wizard\augmentation\nondetection.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_UTILITY_BUFF
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/projectile/waterbolt;Water Bolt;code\modules\spells\spell_types\wizard\projectiles_single\waterbolt.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/readomen;Read Omen;code\modules\spells\spell_types\wizard\augmentation\readomen.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/touch/rune_ward;Rune Ward;code\modules\spells\spell_types\wizard\utility\rune_ward.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CONJURE
grant_changed;global_utility;utility_spells;/datum/action/cooldown/spell/transcribe;Transcribe;code\modules\spells\spell_types\wizard\conjure\transcribe.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;hearthcraft;fixed_spells;/datum/action/cooldown/spell/create_campfire;Create Campfire;code\modules\spells\spell_types\wizard\utility\create_campfire.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;hearthcraft;fixed_spells;/datum/action/cooldown/spell/great_shelter;Great Shelter;code\modules\spells\spell_types\wizard\utility\great_shelter.dm;spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CONJURE
grant_changed;hex;fixed_spells;/datum/action/cooldown/spell/wither;Wither;code\modules\spells\spell_types\wizard\hex\wither.dm;spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MAJOR_AOE
grant_changed;kinesis;fixed_spells;/datum/action/cooldown/spell/crush;Crush;code\modules\spells\spell_types\wizard\kinesis\crush.dm;spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MAJOR_PROJECTILE
grant_changed;kinesis;fixed_spells;/datum/action/cooldown/spell/gravity;Gravity;code\modules\spells\spell_types\wizard\kinesis\gravity.dm;spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_SINGLE_CC
grant_changed;kinesis;fixed_spells;/datum/action/cooldown/spell/greater_cleaning;Greater Cleaning;code\modules\spells\spell_types\wizard\kinesis\greater_cleaning.dm;point_cost:  -> 1 | spell_tier:  -> 1 | primary_resource_cost:  -> SPELLCOST_CANTRIP
grant_changed;kinesis;fixed_spells;/datum/action/cooldown/spell/projectile/basic_offensive;Basic Offensive Magic;code\modules\spells\spell_types\wizard\projectiles_single\basic_offensive.dm;point_cost:  -> 3 | spell_tier:  -> 2 | primary_resource_cost:  -> SPELLCOST_MINOR_PROJECTILE
grant_changed;kinesis;variants;/datum/action/cooldown/spell/mass_crush;Mass Crush;code\modules\spells\spell_types\wizard\kinesis\mass_crush.dm;primary_resource_cost:  -> SPELLCOST_ULTIMATE
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/blood_rush;Blood Rush;code\modules\spells\spell_types\wizard\augmentation\blood_rush.dm;point_cost:  -> 2 | primary_resource_cost:  -> SPELLCOST_BRUSH
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/enlarge;Enlarge Person;code\modules\spells\spell_types\wizard\augmentation\enlarge.dm;point_cost:  -> 1
grant_changed;lesser_augmentation;pointbuy_spells;/datum/action/cooldown/spell/augment_buff/grasp;Grasp;code\modules\spells\spell_types\wizard\augmentation\grasp.dm;point_cost:  -> 1 | primary_resource_cost:  -> SPELLCOST_TELEPORT
